id	CFB1	CFB2	CFB3	TFB1	TFB2	TFB3	logFC	logCPM	LR	PValue	FDR	sig	up/down
gnl|Amel_4.5|GB40307-RA	357	247	313	93	96	70	-0.574752132	3.796452596	1.051675014	0.305121631	0.618348464	0	-
gnl|Amel_4.5|GB40308-RA	1459	725	677	305	481	347	-0.007329811	5.553253244	0.000244239	0.987531054	0.995528962	0	-
gnl|Amel_4.5|GB40309-RA	2031	445	425	84	304	64	-1.284186861	4.903409074	4.441961425	0.035065939	0.212534459	0	-
gnl|Amel_4.5|GB40310-RA	370	210	161	21	169	95	-0.169768898	3.553626245	0.073234151	0.786684781	0.918488405	0	-
gnl|Amel_4.5|GB40311-RA	360	380	491	112	25	24	-1.617302012	3.981342114	4.74238911	0.029428177	0.193522244	0	-
gnl|Amel_4.5|GB40312-RA	2096	1184	861	259	769	867	0.180430889	6.175503932	0.119258532	0.729840067	0.890370246	0	+
gnl|Amel_4.5|GB40313-RA	366	415	279	108	77	142	-0.413765537	4.074527817	0.524752488	0.468821416	0.741248867	0	-
gnl|Amel_4.5|GB40316-RA	69	54	60	42	92	69	1.32760667	2.498008522	4.527821899	0.033348036	0.20690593	0	+
gnl|Amel_4.5|GB40318-RA	567	1070	1185	385	132	304	-0.579561546	5.550971213	0.807853988	0.368755481	0.675074738	0	-
gnl|Amel_4.5|GB40319-RA	781	482	366	278	415	204	0.443064223	5.000378605	0.817293109	0.365972788	0.672605955	0	+
gnl|Amel_4.5|GB40320-RA	3777	1351	977	399	709	411	-0.581351222	6.275490662	1.373231566	0.241257431	0.552214171	0	-
gnl|Amel_4.5|GB40321-RA	7	9	1	1	0	3	-0.660155557	-1.37099921	0.256013961	0.612871938	0.830139784	0	-
gnl|Amel_4.5|GB40324-RA	13	1	0	0	0	0	-4.375111859	-1.797018584	3.885549465	0.048703323	0.251357748	0	-
gnl|Amel_4.5|GB40326-RA	0	3	7	0	2	4	0.155989475	-1.53799945	0.011358433	0.915125398	0.971281519	0	+
gnl|Amel_4.5|GB40327-RA	28	13	6	4	21	16	1.144092369	0.301826453	1.964640476	0.161017896	0.454641955	0	+
gnl|Amel_4.5|GB40331-RA	124	10	2	40	250	136	3.284763937	3.125961853	12.12498311	0.000497508	0.012986821	1	+
gnl|Amel_4.5|GB40332-RA	219	126	141	60	105	92	0.345778191	3.248934326	0.390706507	0.531928266	0.783514168	0	+
gnl|Amel_4.5|GB40333-RA	81	46	19	14	36	71	1.132472772	1.859376732	2.352438541	0.125087198	0.399266051	0	+
gnl|Amel_4.5|GB40334-RA	0	3	4	2	3	5	1.475046891	-1.464787895	1.341268513	0.246810387	0.557823553	0	+
gnl|Amel_4.5|GB40335-RA	442	25	39	15	538	256	2.217319769	4.166758675	5.650325253	0.017452135	0.146466639	0	+
gnl|Amel_4.5|GB40336-RA	2078	566	446	411	1722	1509	1.672404225	6.560323575	8.146965576	0.004313328	0.061451927	0	+
gnl|Amel_4.5|GB40337-RA	2992	706	517	235	1303	1041	0.74914402	6.326501527	1.508220674	0.219410797	0.528944813	0	+
gnl|Amel_4.5|GB40338-RA	101	121	137	48	7	9	-1.152019705	2.364247769	1.894285336	0.168719369	0.465385244	0	-
gnl|Amel_4.5|GB40339-RA	726	497	733	227	159	99	-0.742930021	4.836866273	1.714617382	0.190387383	0.492956247	0	-
gnl|Amel_4.5|GB40340-RA	151	144	176	82	10	21	-0.68756614	2.854507035	0.734033	0.391579052	0.691783687	0	-
gnl|Amel_4.5|GB40341-RA	643	123	72	52	262	206	0.83786805	3.993606211	1.567333342	0.2105947	0.517945576	0	+
gnl|Amel_4.5|GB40342-RA	2629	1561	1157	644	633	625	-0.117121641	6.407895034	0.057366994	0.810706981	0.928594174	0	-
gnl|Amel_4.5|GB40343-RA	92	36	21	9	160	88	2.0829956	2.550381156	6.820797738	0.009010231	0.097530204	0	+
gnl|Amel_4.5|GB40344-RA	147	251	365	102	25	111	-0.489734136	3.726049815	0.437192804	0.50848049	0.770636991	0	-
gnl|Amel_4.5|GB40345-RA	3	3	8	4	1	5	0.691089075	-1.162482084	0.364059012	0.54626056	0.791363454	0	+
gnl|Amel_4.5|GB40346-RA	7	3	1	27	48	14	4.323904011	0.745867818	23.32079747	1.37109E-06	0.000125684	1	+
gnl|Amel_4.5|GB40347-RA	35	32	14	18	36	32	1.358335826	1.263967753	3.74864831	0.052850234	0.260196289	0	+
gnl|Amel_4.5|GB40348-RA	563	438	262	524	320	386	1.350795476	5.232379207	6.612715166	0.010125316	0.104294652	0	+
gnl|Amel_4.5|GB40349-RA	2377	5240	9743	2417	563	563	-1.117604219	8.05400246	1.983813537	0.158989234	0.452260692	0	-
gnl|Amel_4.5|GB40350-RA	441	330	189	192	616	399	1.568052803	4.98593241	8.990017591	0.002714584	0.044707457	1	+
gnl|Amel_4.5|GB40354-RA	8	86	78	28	5	23	-0.494048618	1.680242188	0.262079151	0.608695335	0.827811654	0	-
gnl|Amel_4.5|GB40355-RA	802	1330	1333	958	321	486	0.268088656	6.213105393	0.178640794	0.672543932	0.860225134	0	+
gnl|Amel_4.5|GB40356-RA	169	37	69	21	82	43	0.409640192	2.350394505	0.383888505	0.535529486	0.785723514	0	+
gnl|Amel_4.5|GB40357-RA	358	241	199	162	218	203	0.846318702	4.241032025	2.738415584	0.097961853	0.354239863	0	+
gnl|Amel_4.5|GB40358-RA	329	234	211	310	192	206	1.223617956	4.465858673	5.01633597	0.025109247	0.177704778	0	+
gnl|Amel_4.5|GB40359-RA	628	205	261	94	73	34	-0.994000294	3.738911293	2.702046544	0.100219526	0.357064145	0	-
gnl|Amel_4.5|GB40360-RA	1089	848	627	225	272	265	-0.457102137	5.260638818	0.914228334	0.338995001	0.649799949	0	-
gnl|Amel_4.5|GB40361-RA	268	219	107	71	133	69	0.152162472	3.407876985	0.074827542	0.784433357	0.91720454	0	+
gnl|Amel_4.5|GB40362-RA	60	58	36	0	9	4	-2.421310035	0.947238508	7.624332037	0.005758599	0.075137503	0	-
gnl|Amel_4.5|GB40363-RA	326	167	64	40	72	58	-0.291311235	2.997515324	0.234207462	0.628421457	0.840039874	0	-
gnl|Amel_4.5|GB40364-RA	693	86	75	62	100	25	-0.572888653	3.290157685	0.653438674	0.41888594	0.711991698	0	-
gnl|Amel_4.5|GB40365-RA	1653	1296	1527	491	327	262	-0.767364562	6.008159426	2.025328202	0.154695499	0.445033201	0	-
gnl|Amel_4.5|GB40368-RA	10	9	7	1	4	7	0.116355768	-0.733194313	0.014578282	0.903896534	0.967343445	0	+
gnl|Amel_4.5|GB40369-RA	2	5	0	9	1	5	2.43832811	-1.211388159	3.378213476	0.066063629	0.290517818	0	+
gnl|Amel_4.5|GB40373-RA	47	70	58	24	22	47	0.282491197	1.882711635	0.158244291	0.690778126	0.869245029	0	+
gnl|Amel_4.5|GB40377-RA	63	20	22	2	16	0	-1.310368646	0.518362983	1.87183138	0.171265477	0.468458779	0	-
gnl|Amel_4.5|GB40378-RA	8	19	18	25	6	5	0.911680097	0.321985432	0.897004408	0.343586211	0.655193388	0	+
gnl|Amel_4.5|GB40381-RA	10	20	6	6	14	23	1.439643614	0.2739181	2.725190271	0.09877635	0.35524037	0	+
gnl|Amel_4.5|GB40382-RA	111	59	45	37	18	18	-0.102700363	1.808273019	0.022022835	0.88202637	0.959761771	0	-
gnl|Amel_4.5|GB40384-RA	9	0	0	4	1	3	1.622905795	-1.549333407	1.283934738	0.257168717	0.567566271	0	+
gnl|Amel_4.5|GB40385-RA	580	275	165	513	697	910	2.485308237	5.706314727	22.25370851	2.38897E-06	0.00019349	1	+
gnl|Amel_4.5|GB40386-RA	644	722	565	308	206	289	0.006038837	5.14007596	0.000129094	0.990934651	0.996492778	0	+
gnl|Amel_4.5|GB40387-RA	810	118	132	21	261	26	-0.429700804	3.711927245	0.292931122	0.588348292	0.815393185	0	-
gnl|Amel_4.5|GB40388-RA	1091	692	898	302	303	202	-0.466096304	5.35972756	0.857703884	0.354382042	0.663484428	0	-
gnl|Amel_4.5|GB40389-RA	4228	3022	2310	1114	1791	2224	0.392814216	7.557335817	0.583987943	0.444753406	0.728775031	0	+
gnl|Amel_4.5|GB40390-RA	82	59	13	26	5	12	-0.272193609	1.243324501	0.103270806	0.747939294	0.900030462	0	-
gnl|Amel_4.5|GB40391-RA	602	291	295	113	111	122	-0.403479354	4.12048342	0.596867679	0.43977565	0.725191335	0	-
gnl|Amel_4.5|GB40392-RA	205	49	64	53	47	49	0.41464365	2.501316039	0.427130575	0.513400301	0.773272011	0	+
gnl|Amel_4.5|GB40393-RA	24	14	16	17	2	2	0.110002819	0.074834703	0.012171009	0.912153774	0.970695302	0	+
gnl|Amel_4.5|GB40394-RA	1	2	6	4	2	2	0.905486456	-1.478917453	0.541919691	0.461638231	0.738084382	0	+
gnl|Amel_4.5|GB40395-RA	2585	1261	1454	502	495	222	-0.777274396	6.140278833	2.208840337	0.137221789	0.420266162	0	-
gnl|Amel_4.5|GB40396-RA	27	115	139	26	10	27	-1.055941486	2.184478262	1.57154696	0.2099825	0.517192889	0	-
gnl|Amel_4.5|GB40397-RA	423	416	364	80	95	78	-1.028671008	4.04415606	3.569645847	0.05884486	0.273178027	0	-
gnl|Amel_4.5|GB40398-RA	307	233	307	142	86	101	-0.082473111	3.910089319	0.019887062	0.887852963	0.961642293	0	-
gnl|Amel_4.5|GB40399-RA	615	85	89	24	122	22	-0.780033284	3.154406509	1.145776427	0.28443504	0.59644338	0	-
gnl|Amel_4.5|GB40400-RA	191	221	130	125	106	110	0.607267674	3.601484578	1.115440445	0.290902367	0.603071614	0	+
gnl|Amel_4.5|GB40401-RA	106	21	20	0	30	17	-0.253300551	1.125501114	0.073606536	0.786156273	0.918230257	0	-
gnl|Amel_4.5|GB40405-RA	8399	7772	5098	4902	3343	3635	0.490378372	8.802115179	0.826280316	0.363350324	0.670394307	0	+
gnl|Amel_4.5|GB40407-RA	10	4	0	0	2	0	-1.313409403	-1.655257083	0.725885523	0.39422011	0.694257999	0	-
gnl|Amel_4.5|GB40408-RA	0	2	2	6	0	0	1.731594293	-1.885665045	0.927118547	0.33561279	0.646565859	0	+
gnl|Amel_4.5|GB40409-RA	9	4	12	0	0	7	-0.58072834	-0.928695026	0.192589945	0.660769714	0.854832117	0	-
gnl|Amel_4.5|GB40410-RA	799	145	106	9	158	61	-0.780866024	3.563090969	1.04545477	0.306556221	0.619747856	0	-
gnl|Amel_4.5|GB40411-RA	187	258	104	44	33	25	-1.138946464	2.885590929	3.031418211	0.081666605	0.322763237	0	-
gnl|Amel_4.5|GB40412-RA	8	27	8	2	11	6	-0.139303728	-0.132780705	0.021108183	0.884484629	0.960337931	0	-
gnl|Amel_4.5|GB40414-RA	547	442	301	175	200	220	0.18744113	4.569561788	0.137013368	0.711268368	0.879325505	0	+
gnl|Amel_4.5|GB40415-RA	872	115	101	11	109	25	-1.453712125	3.384860905	3.573568331	0.058706033	0.273178027	0	-
gnl|Amel_4.5|GB40416-RA	8	27	16	16	8	7	0.455066104	0.294228831	0.258006422	0.611493089	0.829327421	0	+
gnl|Amel_4.5|GB40417-RA	239	50	39	6	58	23	-0.504640564	2.093164616	0.441535466	0.506382281	0.768744469	0	-
gnl|Amel_4.5|GB40419-RA	1	0	3	3	16	2	3.228813667	-1.076720949	6.131120292	0.013282268	0.12406226	0	+
gnl|Amel_4.5|GB40420-RA	66	107	44	70	58	80	1.195079885	2.659980689	3.248531679	0.071487471	0.303532978	0	+
gnl|Amel_4.5|GB40421-RA	146	66	18	26	46	48	0.54225252	2.091391561	0.623090792	0.429901042	0.719248277	0	+
gnl|Amel_4.5|GB40422-RA	1975	1128	1000	369	530	410	-0.332886863	5.945463371	0.493742474	0.482262605	0.752053506	0	-
gnl|Amel_4.5|GB40423-RA	12	7	11	1	0	2	-1.951801722	-0.941565618	2.775471728	0.095718452	0.350424364	0	-
gnl|Amel_4.5|GB40424-RA	1014	480	424	131	176	125	-0.786455096	4.634291874	2.515079644	0.112761936	0.378487055	0	-
gnl|Amel_4.5|GB40425-RA	44	32	43	2	12	9	-1.233669257	0.821117771	2.411279612	0.120463861	0.391909477	0	-
gnl|Amel_4.5|GB40426-RA	298	61	38	177	312	184	2.32018221	4.015412416	13.84252275	0.000198786	0.006511486	1	+
gnl|Amel_4.5|GB40427-RA	433	166	143	87	253	162	0.781684737	3.978253519	2.067486124	0.150469366	0.439550456	0	+
gnl|Amel_4.5|GB40428-RA	763	415	315	144	278	159	-0.050387492	4.590679504	0.010368093	0.918896508	0.972954084	0	-
gnl|Amel_4.5|GB40429-RA	3816	2017	2493	1620	1925	1950	0.705760555	7.54818677	1.928702957	0.164900418	0.461738761	0	+
gnl|Amel_4.5|GB40431-RA	1550	1169	1504	190	127	304	-1.487174487	5.709022599	6.915496477	0.008545191	0.094701862	0	-
gnl|Amel_4.5|GB40434-RA	6683	5808	4205	1580	2684	3848	0.216386663	8.299247433	0.162363514	0.686989744	0.867911722	0	+
gnl|Amel_4.5|GB40436-RA	2791	2423	2506	757	897	678	-0.506993239	6.89462562	0.992988317	0.319013099	0.631990146	0	-
gnl|Amel_4.5|GB40437-RA	204	130	94	83	107	83	0.679645814	3.210290528	1.511511456	0.218908596	0.528944813	0	+
gnl|Amel_4.5|GB40438-RA	8	2	0	0	0	0	-4.04112945	-2.004188319	3.450464762	0.063233987	0.28355779	0	-
gnl|Amel_4.5|GB40439-RA	16	4	0	0	2	4	-0.131907389	-1.220676963	0.009843526	0.920967925	0.973604454	0	-
gnl|Amel_4.5|GB40440-RA	32	20	19	18	16	19	0.908243406	0.806351271	1.621723234	0.202851675	0.507988363	0	+
gnl|Amel_4.5|GB40441-RA	191	71	78	50	73	45	0.357134192	2.645359844	0.355939732	0.550769898	0.793621278	0	+
gnl|Amel_4.5|GB40442-RA	473	365	261	87	79	116	-0.631125769	3.975131187	1.332935811	0.248283605	0.559343393	0	-
gnl|Amel_4.5|GB40443-RA	5	3	6	0	1	4	-0.26604227	-1.435358215	0.045935882	0.830292393	0.937485547	0	-
gnl|Amel_4.5|GB40444-RA	1401	337	549	164	239	133	-0.680409033	4.862228738	1.678138387	0.195172001	0.498499412	0	-
gnl|Amel_4.5|GB40445-RA	529	1232	804	307	51	249	-0.810763144	5.29627323	1.311743768	0.252079179	0.563112924	0	-
gnl|Amel_4.5|GB40446-RA	1110	828	690	244	201	129	-0.874558829	5.145690326	2.872694165	0.090093936	0.339611347	0	-
gnl|Amel_4.5|GB40447-RA	0	4	4	6	0	0	0.771483959	-1.639987009	0.196761368	0.657347775	0.853096726	0	+
gnl|Amel_4.5|GB40448-RA	7447	6404	6940	2250	1197	1061	-0.902462011	8.177366156	2.409719568	0.120583966	0.391947607	0	-
gnl|Amel_4.5|GB40451-RA	3978	1296	1613	753	1143	667	-0.043523315	6.744743925	0.007647522	0.930313737	0.976156642	0	-
gnl|Amel_4.5|GB40452-RA	282	88	96	122	148	123	1.196321406	3.55371864	4.587450156	0.032206894	0.203335033	0	+
gnl|Amel_4.5|GB40453-RA	631	309	262	199	297	224	0.613563257	4.623026431	1.555750178	0.212288562	0.520381908	0	+
gnl|Amel_4.5|GB40454-RA	2523	3969	3718	1720	817	837	-0.369538697	7.445759164	0.360249996	0.548367427	0.791977428	0	-
gnl|Amel_4.5|GB40456-RA	1781	615	399	267	404	226	-0.177186304	5.304624365	0.126341331	0.722256049	0.885336191	0	-
gnl|Amel_4.5|GB40457-RA	23972	4106	2959	900	5438	1534	-0.525640439	8.47578102	0.625161596	0.429135646	0.718959227	0	-
gnl|Amel_4.5|GB40459-RA	297	303	389	205	62	81	-0.211018153	4.122358953	0.102268263	0.749124424	0.900884401	0	-
gnl|Amel_4.5|GB40460-RA	22304	7715	13100	3455	5565	2100	-0.661008048	9.189109128	1.488397073	0.22246533	0.532187621	0	-
gnl|Amel_4.5|GB40461-RA	31322	37631	28524	5759	4959	2905	-1.606303542	10.21206304	8.035815867	0.004586135	0.064027208	0	-
gnl|Amel_4.5|GB40462-RA	1399	1068	1393	454	143	175	-0.975032063	5.733136238	2.493147152	0.114342874	0.380873399	0	-
gnl|Amel_4.5|GB40463-RA	209	6	12	2	48	7	-0.454439815	1.469461026	0.18676164	0.665625656	0.856377029	0	-
gnl|Amel_4.5|GB40466-RA	855	193	111	25	276	64	-0.286696681	3.906762719	0.158179184	0.69083846	0.869245029	0	-
gnl|Amel_4.5|GB40467-RA	452	169	142	31	102	118	-0.220969753	3.486810354	0.137968009	0.710309501	0.878638437	0	-
gnl|Amel_4.5|GB40468-RA	1	14	9	2	1	2	-1.163892275	-0.995579679	0.855950153	0.3548745	0.663985911	0	-
gnl|Amel_4.5|GB40472-RA	63	47	47	12	4	2	-1.756927735	1.049561958	4.285174066	0.038446146	0.221336744	0	-
gnl|Amel_4.5|GB40473-RA	530	99	83	48	131	71	0.00043415	3.340500818	4.8758E-07	0.999442862	0.999910454	0	+
gnl|Amel_4.5|GB40478-RA	27	21	25	5	21	33	0.873179228	0.911312082	1.203598487	0.272603641	0.585565496	0	+
gnl|Amel_4.5|GB40479-RA	1461	1389	1087	602	323	309	-0.346808476	5.971008216	0.403111063	0.525486932	0.780638565	0	-
gnl|Amel_4.5|GB40480-RA	599	176	185	98	254	122	0.357562329	4.070341067	0.433595628	0.510229882	0.771641944	0	+
gnl|Amel_4.5|GB40481-RA	5	4	0	2	0	4	0.91289427	-1.636260288	0.428041551	0.512951497	0.773088383	0	+
gnl|Amel_4.5|GB40483-RA	302	63	52	12	49	45	-0.480576177	2.423416495	0.474634539	0.490862755	0.758058257	0	-
gnl|Amel_4.5|GB40485-RA	3	1	4	0	0	0	-4.110466088	-2.095075015	3.819572007	0.050657176	0.255989756	0	-
gnl|Amel_4.5|GB40489-RA	9402	8483	12181	3260	1973	1605	-0.899469594	8.762248833	2.304838837	0.128971657	0.405716905	0	-
gnl|Amel_4.5|GB40490-RA	2146	3349	3742	1328	792	796	-0.480183751	7.275293673	0.636923745	0.424826954	0.716017493	0	-
gnl|Amel_4.5|GB40491-RA	644	272	259	64	121	69	-0.868759576	3.897005524	2.626623758	0.105084955	0.364342356	0	-
gnl|Amel_4.5|GB40492-RA	1112	1347	1039	415	333	175	-0.685685299	5.708411625	1.539014257	0.214764591	0.523519127	0	-
gnl|Amel_4.5|GB40493-RA	24	21	8	2	8	6	-0.459072727	-0.091672771	0.283493507	0.594420537	0.818565606	0	-
gnl|Amel_4.5|GB40494-RA	6	2	2	0	0	0	-4.230743404	-1.984218978	4.336664906	0.03729992	0.218888244	0	-
gnl|Amel_4.5|GB40495-RA	166	205	242	112	49	48	-0.310204592	3.414716413	0.221562962	0.637851592	0.843219125	0	-
gnl|Amel_4.5|GB40496-RA	187	33	63	12	42	26	-0.430972918	1.988206045	0.384137052	0.53539743	0.785723514	0	-
gnl|Amel_4.5|GB40498-RA	1452	502	344	71	346	196	-0.544440142	4.877799852	0.943167122	0.331464668	0.642647588	0	-
gnl|Amel_4.5|GB40499-RA	2	4	0	0	2	1	0.16501884	-2.005931101	0.012925951	0.909481676	0.969883614	0	+
gnl|Amel_4.5|GB40500-RA	1588	296	237	152	525	197	0.201335848	4.986543005	0.116667795	0.732677018	0.891815823	0	+
gnl|Amel_4.5|GB40501-RA	0	4	1	2	2	0	0.69144698	-1.977981193	0.200517705	0.654303293	0.851107306	0	+
gnl|Amel_4.5|GB40503-RA	1565	522	782	382	597	502	0.397708837	5.753128864	0.661738134	0.415946987	0.710365846	0	+
gnl|Amel_4.5|GB40504-RA	228	125	110	338	947	782	3.430983056	5.486888202	39.91496341	2.65263E-10	8.25457E-08	1	+
gnl|Amel_4.5|GB40506-RA	7	13	17	8	2	1	-0.5361585	-0.434670096	0.247998554	0.618487896	0.834102282	0	-
gnl|Amel_4.5|GB40507-RA	2002	1204	1028	747	393	373	-0.068662789	6.116845234	0.016385047	0.898145738	0.965857851	0	-
gnl|Amel_4.5|GB40508-RA	300	123	89	48	40	79	-0.133800991	2.95506241	0.047483732	0.827501088	0.936371002	0	-
gnl|Amel_4.5|GB40509-RA	1204	479	510	208	441	118	-0.213785882	5.043298626	0.165585218	0.684065544	0.865369208	0	-
gnl|Amel_4.5|GB40510-RA	413	187	91	81	90	37	-0.272519214	3.300472404	0.207110373	0.649041753	0.848292952	0	-
gnl|Amel_4.5|GB40511-RA	4	1	0	3	17	12	3.935705892	-0.632140105	12.08236703	0.000509009	0.013228649	1	+
gnl|Amel_4.5|GB40513-RA	2065	2015	1478	696	427	660	-0.324809823	6.474211645	0.368498846	0.543823665	0.790538238	0	-
gnl|Amel_4.5|GB40514-RA	935	548	683	360	414	358	0.344010297	5.417959389	0.50031169	0.4793632	0.74999601	0	+
gnl|Amel_4.5|GB40515-RA	2355	907	636	229	975	762	0.373646123	6.098985602	0.475572635	0.490434605	0.757495977	0	+
gnl|Amel_4.5|GB40516-RA	912	436	449	124	313	167	-0.303389551	4.756477407	0.368441101	0.54385523	0.790538238	0	-
gnl|Amel_4.5|GB40517-RA	246	38	14	2	111	34	0.446348321	2.267405588	0.223541481	0.636354636	0.842438167	0	+
gnl|Amel_4.5|GB40519-RA	276	37	26	11	105	45	0.42930498	2.446616062	0.291830576	0.589049835	0.815920396	0	+
gnl|Amel_4.5|GB40521-RA	162	15	17	3	96	33	0.914538043	1.931442561	0.98084249	0.321990897	0.63511966	0	+
gnl|Amel_4.5|GB40522-RA	87	20	10	14	143	76	2.421851842	2.349101627	9.000608259	0.002698898	0.044676392	1	+
gnl|Amel_4.5|GB40523-RA	155	161	69	20	84	102	0.325233049	2.914316021	0.239079204	0.624871954	0.838508382	0	+
gnl|Amel_4.5|GB40525-RA	55	34	29	3	16	16	-0.50497605	0.920550338	0.444390477	0.505010936	0.768525476	0	-
gnl|Amel_4.5|GB40527-RA	13	18	7	2	4	5	-0.54983361	-0.468532484	0.350569534	0.553790908	0.794910681	0	-
gnl|Amel_4.5|GB40531-RA	326	26	57	30	202	60	0.967732978	3.05066775	1.622458185	0.202749369	0.507839714	0	+
gnl|Amel_4.5|GB40533-RA	2	0	0	0	13	9	4.514341419	-1.117358491	8.703882485	0.00317533	0.049993892	1	+
gnl|Amel_4.5|GB40534-RA	508	171	156	147	237	283	1.114708259	4.336031062	4.38068856	0.036348311	0.21651428	0	+
gnl|Amel_4.5|GB40535-RA	432	18	21	3	60	2	-1.346308066	2.18141001	1.551613146	0.212897455	0.521008361	0	-
gnl|Amel_4.5|GB40536-RA	9	2	0	0	2	0	-0.918716191	-1.814602483	0.339112789	0.560341785	0.7975129	0	-
gnl|Amel_4.5|GB40537-RA	829	215	134	54	255	111	-0.064362903	4.059631861	0.011113165	0.916043343	0.97159311	0	-
gnl|Amel_4.5|GB40538-RA	978	1259	1010	585	166	241	-0.386232512	5.735308358	0.379200075	0.538031654	0.787403998	0	-
gnl|Amel_4.5|GB40539-RA	4741	3972	4202	1386	1098	802	-0.707228003	7.553165329	1.697411174	0.192626887	0.495715548	0	-
gnl|Amel_4.5|GB40540-RA	841	56	54	26	278	83	0.258223449	3.729861209	0.097291954	0.75510392	0.903389706	0	+
gnl|Amel_4.5|GB40541-RA	62	6	4	2	19	30	1.142166164	0.653279522	1.352116081	0.244908521	0.55586243	0	+
gnl|Amel_4.5|GB40543-RA	604	110	90	103	324	152	1.024732799	4.07686889	2.803806955	0.094040777	0.347184573	0	+
gnl|Amel_4.5|GB40544-RA	0	3	1	2	0	0	0.205034169	-2.212014688	0.012892294	0.909599093	0.969883614	0	+
gnl|Amel_4.5|GB40545-RA	265	261	265	143	79	93	-0.049387838	3.838366107	0.006865543	0.933963994	0.976907637	0	-
gnl|Amel_4.5|GB40546-RA	1121	513	559	212	120	28	-1.170548007	4.723504329	3.124649657	0.077116446	0.314448958	0	-
gnl|Amel_4.5|GB40548-RA	27	22	4	8	7	8	0.21706904	0.055716338	0.063819251	0.800558223	0.923841221	0	+
gnl|Amel_4.5|GB40549-RA	4	3	2	5	8	9	2.527979108	-0.858165551	7.00321372	0.008136352	0.092069245	0	+
gnl|Amel_4.5|GB40553-RA	7	4	0	4	42	32	4.100472231	0.547539985	15.5536887	8.0195E-05	0.003214597	1	+
gnl|Amel_4.5|GB40554-RA	120	110	105	164	96	156	1.608782494	3.577879286	7.020201159	0.008059518	0.091638265	0	+
gnl|Amel_4.5|GB40555-RA	1336	1173	1107	652	501	352	0.013122524	6.025884792	0.000626565	0.980030007	0.991838236	0	+
gnl|Amel_4.5|GB40556-RA	336	109	100	22	58	33	-0.886931903	2.757715688	2.063950537	0.150818724	0.440020388	0	-
gnl|Amel_4.5|GB40558-RA	1423	190	141	42	349	91	-0.387338182	4.375231324	0.290238208	0.590067922	0.816540815	0	-
gnl|Amel_4.5|GB40559-RA	1432	516	537	222	290	131	-0.552276303	5.051441143	1.18771191	0.275791577	0.588033791	0	-
gnl|Amel_4.5|GB40560-RA	276	39	46	13	105	21	0.02607654	2.405674558	0.001137093	0.973099787	0.990649192	0	+
gnl|Amel_4.5|GB40561-RA	566	444	428	523	261	233	0.845608453	5.14392109	2.28906984	0.130287983	0.408336973	0	+
gnl|Amel_4.5|GB40562-RA	175	69	101	20	46	18	-0.778366401	2.267881348	1.49059384	0.222124345	0.53170453	0	-
gnl|Amel_4.5|GB40563-RA	2586	1365	2041	729	804	799	-0.082086675	6.672071907	0.026295663	0.87118035	0.955782723	0	-
gnl|Amel_4.5|GB40564-RA	1357	1693	1357	726	565	531	-0.040953647	6.328948887	0.005874507	0.938905694	0.979061713	0	-
gnl|Amel_4.5|GB40565-RA	1066	1478	1066	2266	2181	3331	2.320571545	7.646587113	15.86721918	6.79455E-05	0.002839064	1	+
gnl|Amel_4.5|GB40566-RA	420	95	67	35	187	91	0.542202405	3.354255815	0.701914662	0.402141087	0.700525613	0	+
gnl|Amel_4.5|GB40567-RA	411	274	215	289	435	456	1.693056249	4.997549268	11.4898535	0.000699772	0.016750604	1	+
gnl|Amel_4.5|GB40568-RA	13	0	0	0	1	0	-1.807543561	-1.792499071	0.90153527	0.342370382	0.653597461	0	-
gnl|Amel_4.5|GB40572-RA	40	6	7	0	7	0	-1.535066411	-0.396419168	1.693610158	0.193125754	0.495881302	0	-
gnl|Amel_4.5|GB40573-RA	6	19	16	16	2	6	0.460438206	0.003680787	0.201979357	0.653127888	0.850630346	0	+
gnl|Amel_4.5|GB40574-RA	2447	963	1199	523	567	715	0.034220618	6.250327488	0.004798548	0.944773468	0.980793381	0	+
gnl|Amel_4.5|GB40576-RA	13244	10212	11131	2406	2138	1647	-1.21439817	8.788894329	5.105554227	0.023849358	0.172750578	0	-
gnl|Amel_4.5|GB40577-RA	1852	172	203	94	984	305	0.802927257	5.316977677	1.206436724	0.27203897	0.585053915	0	+
gnl|Amel_4.5|GB40578-RA	820	235	167	88	314	162	0.298242088	4.326753488	0.282096655	0.595330277	0.819298899	0	+
gnl|Amel_4.5|GB40580-RA	644	216	148	201	242	152	0.727272323	4.320171937	1.851558142	0.173602282	0.471792002	0	+
gnl|Amel_4.5|GB40581-RA	6	7	0	29	53	25	4.297277619	1.027420402	22.1004433	2.5875E-06	0.000203981	1	+
gnl|Amel_4.5|GB40583-RA	5	3	0	2	24	17	3.660478788	-0.234924153	10.71821398	0.00106086	0.022933587	1	+
gnl|Amel_4.5|GB40585-RA	4	31	19	15	3	7	0.062002942	0.247171406	0.003681255	0.951619357	0.983411353	0	+
gnl|Amel_4.5|GB40586-RA	2	4	0	9	4	5	2.86304016	-1.11534685	5.797878555	0.016045523	0.140001744	0	+
gnl|Amel_4.5|GB40589-RA	1175	665	642	206	289	130	-0.695440757	5.089039787	1.975634032	0.159851109	0.453838983	0	-
gnl|Amel_4.5|GB40590-RA	285	54	38	24	54	10	-0.585255731	2.220080754	0.62335192	0.429804412	0.719248277	0	-
